	2019-Dec	2018-Dec	2018-Nov	2019-Apr	2019-Aug	2019-Feb	2019-Jan	2019-Jul	2019-Jun	2019-Mar	2019-May	2019-Nov	2019-Sep	2020-Aug	2020-Dec	2020-Feb	2020-Jan	2020-Jul	2020-Mar	2020-Nov	2020-Oct	2020-Sep	2021-Apr	2021-Jan	2021-Jun	2021-Mar	2021-May
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__38752bp__000176||full	0.41143242	1.0956389	1.1080605	12.247685	2.0207446	1.4702595	1.5304537	2.4552863	4.3404665	0.6750841	1.3246574	0.8961243	2.0630796	0.64386755	2.0215302	2.0944085	1.7587284	1.5549086	4.4131074	1.7215441	1.2137072	0.957391	0.98078847	2.2319992	1.5303497	1.3032336	0.6925057
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__38615bp__000178||full	0	0	0	6.303673	0.059101425	1.1618733	0.27938604	0.08113895	0.19345233	0.72349024	0.40164733	0	0.054864027	0	0	0.63907105	0.51426077	0.05135265	1.8242334	0	0	0.12972608	0.111597955	0.10673439	0.086540274	0.20605256	0
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__38200bp__000181||full	0.4106145	0.9223908	1.066169	7.2709804	2.5552976	1.4173846	1.7125921	0.70037544	0.68917316	1.9364116	1.1560936	0.43097347	1.0530164	0.5464127	0.35077977	3.2276485	2.408899	1.4740311	5.248622	0.24037142	0.30553746	0.3433873	1.8246764	0.5771909	0.5702339	2.9290802	1.0960969
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__38199bp__000182||full	0.10195367	0.17617077	0.25503248	2.7669249	0.19496827	0.37153432	0.42694393	0.32242465	0.16813329	0.33120617	0.38938397	0.13482516	0.28401697	0.4666193	0.34820879	0.48189238	0.20546113	0.3470976	1.1478189	0.28282708	0.26476663	0.20850156	0.16721454	0.3867726	0.39339933	0.41823798	0.22957651
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__38053bp__000186||full	0.32868454	2.2108288	2.0208533	4.502251	0.08536354	3.3730454	4.2148256	0.12540205	0.4936471	1.023914	0.48727912	0.3639028	0.08351159	0	0.25911537	1.7603862	1.3270229	0.156078	1.7516525	0.09361709	0	0	0.2428504	0.42444184	0.13474652	0.29053345	0.1271755
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__37962bp__000187||full	0.3125604	0.767521	0.89786476	8.560488	0.38952464	1.1762557	0.99385697	0.5733393	0.43023163	0.734545	0.5195263	0.36718833	0.5532947	0.2963556	0.7910382	0.62881756	0.8036041	0.2078982	2.105375	0.25925145	0.21810317	0.31538382	0.69440347	1.1301912	0.44064897	1.237597	0.641455
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__37779bp__000188||full	0.9510836	2.2875147	2.7369597	18.88254	1.6190877	6.184378	4.5955606	1.9144886	1.3626019	3.2832143	1.0137434	1.0158079	2.5068803	1.4801676	2.4080904	3.3016236	4.304214	0.9967262	8.485368	2.088536	1.4581763	2.6558547	1.8774554	3.5463116	1.8961644	3.4837935	1.8784119
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__37720bp__000189||full	7.0445375	7.7011642	7.1091447	8.001829	4.9886165	10.559074	7.276739	5.731837	3.7117577	9.680417	8.821331	4.2936873	5.994877	1.7832528	3.020091	7.904425	8.222855	3.587377	11.098411	2.1451263	1.9097962	2.0302303	5.6271095	3.9283352	2.3064249	4.5726056	4.5984025
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__37613bp__000190||full	0.040705673	0	0	1.4870566	0.2772674	0	0	0.49209255	0.05594441	0	0.07113996	0.04481354	0.278881	0.07462479	0	0.042752363	0	0	0	0	0	0.064430185	0	0	0.11798908	0	0
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__37570bp__000191||full	0	0	0	1.5604082	0	0	0	0	0	0	0	0	0	0	0	0.123569846	0.08063147	0	0.89368767	0	0	0	0	0	0	0	0
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__37544bp__000192||full	0.91382766	0.19057569	0.15191095	1.2732683	5.1355658	0.3193032	0.42777628	0.80669296	0.108124584	0.19017157	0.112367444	0.8564457	7.518479	0.27915284	1.1875687	1.7674091	1.7103928	0.20475774	0.98173136	1.2270775	0.92869383	0.19749118	0.18226576	0.47527257	0.2674331	0.14328997	0.1421709
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__37314bp__000195||full	0.10326365	0.4076899	0.3906402	2.3035989	0.15631159	0.67966765	0.6392902	0.22423005	0.11304597	0.8219425	0.44113702	0.06722107	0.20834105	0.6227197	0.31934464	0.2306278	0.24439324	0.903362	1.213995	0.2583735	0.22377715	0.42421636	0.2749631	0.29462355	0.29115123	0.40942916	0.32062632
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__37230bp__000196||full	0.23334275	0.4763328	0.4715856	1.2292325	0.31057155	0.9691711	0.8845333	0.321111	0.15047921	1.0006686	0.45190617	0.2022133	0.40267482	0.78683347	1.0442111	0.39182535	0.37526673	0.82292503	0.31794944	0.5000475	0.40897053	0.39637634	1.0913349	1.2144461	0.81424785	1.50748	0.86390847
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__36668bp__000202||full	1.4492939	10.398486	9.328351	14.100552	0.44024587	19.374239	20.739191	0.5308662	1.5465312	3.6800764	1.4369951	1.5729028	0.35578978	0.59973854	0.91418517	12.7284565	11.268111	1.4611633	9.959619	0.5715545	0.5488126	0.9490513	0.56674826	1.154841	0.31058735	0.6453326	0.3508435
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__36297bp__000204||full	3.8483617	7.1414165	7.44165	27.118326	6.235678	12.909698	10.954043	8.070244	3.3036284	5.4094596	5.2828937	3.3437467	7.8500633	4.7692947	8.857934	8.154211	8.959284	3.7973897	8.183996	5.7838078	5.9270864	4.7644944	3.325281	10.6261215	4.764363	5.4795957	3.2315845
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__36235bp__000206||full	0.2316623	0.12184484	0.11490326	1.4501163	0.3206429	0.5304549	0.44325212	0.5072928	0.1257855	0.39182714	0.19540192	0.25118887	0.43265104	0.96152467	1.0394868	0.74272704	0.83708495	1.2014204	0.7098328	0.80470365	0.68379515	0.76932037	0.74838394	1.3207555	0.65966016	1.469551	0.8675964
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__36133bp__000208||full	0.40439373	1.7662922	1.9231228	15.913503	1.4255556	6.0329156	4.9497323	1.8433112	0.9015769	2.901756	0.9624433	0.50571656	2.1796885	0.46203545	4.978517	2.3734112	2.9331636	0.43705246	2.7867575	8.1165	23.037497	45.628166	0.8053613	4.0515213	0.7337047	1.1766618	0.46831778
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__35960bp__000210||full	2.60173	2.8871646	2.9525864	5.4857135	2.6087823	4.2498174	4.6784163	1.7649121	1.6935152	3.951325	3.3257008	1.9981332	5.3076844	1.7009276	3.9788346	3.9372354	3.4398236	1.1001571	3.6869686	2.928725	3.0135522	1.5075096	1.7264235	4.323194	1.1139725	1.9572897	1.0820346
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__35859bp__000214||full	0.094214045	0	0	2.504391	0.08994555	0	0.20014434	0.10892614	0.14734153	0.55368763	0.5295043	0	0.09790727	0.20906149	0.6953854	0.53146493	0.46026295	0.21413955	5.570167	0.27203476	0.22494261	0.22435774	0.9199623	0.9661564	0.3389677	1.1978517	0.58451056
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__35828bp__000215||full	0	0.6565738	0.3109368	3.6588128	0.059447743	6.3711414	3.9562235	0.12944013	0.42917374	2.2558692	1.1899706	0	0	0	0.8067807	0.050492704	0.062282305	0	0.16851331	0.6236303	0.25668344	0	0.15581629	0.5821526	0.083938524	0.22936895	0.0761264
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__35599bp__000218||full	1.7594302	0.06187807	0.080298506	20.874037	0.78272873	1.5431622	0.61670756	1.0115243	0.7556509	5.499123	2.5462787	2.6028113	0.49215207	0.42571968	0.124230966	0.95426697	0.9578347	0.5974171	8.349713	0.089704625	0.116153724	0.3087521	0.34484935	0.11681694	0.35493702	0.14968555	0.3671635
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__35595bp__000219||full	2.9428818	39.235676	45.732933	4.0110903	0.12980829	13.161922	27.436293	0.09027782	0.24198113	7.1200733	0.8726513	1.9008408	0.09499206	0	0.22928718	0.9596213	1.0362988	0	0.19879547	0.29924375	0.6059624	0.4171396	0	0.09207769	0	0	0
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__35413bp__000223||full	0.034844294	0.13865161	0.115770936	1.1573868	0.053089023	1.7668904	0.5781809	0	0.13960066	0.7404096	0.85690296	0.045708545	0.33484408	0.079944015	0.23667967	0.10994616	0.14733583	0	0.1821775	0.21112499	0.23070854	0.69660664	0.13978617	0.21507233	0.08441699	0.15160395	0.066237375
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__35200bp__000224||full	0.86243236	0.8384019	1.0042487	4.3632655	3.0784097	1.891811	1.8489437	0.13556717	0.1790952	1.7900525	0.5369146	1.0894179	4.649232	0	0.62885857	1.8133413	2.1185038	0	1.9969316	0.4266083	1.0049212	1.9322337	0.22145519	0.41814303	0.16881004	0.4678546	0.18136829
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__34740bp__000231||full	2.6886394	0.96580994	0.8158572	2.195509	0	3.4835992	3.7053204	0	0.16807838	2.3084283	0.65790826	3.7095268	0	0	0.18094912	2.2055724	2.8265598	0	1.4535533	0	0	0	0.2819766	0.2067339	0.29937902	0.41675454	0.20542206
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__34416bp__000235||full	5.5592012	3.175401	3.9788246	23.498428	4.3222303	6.657643	5.305415	7.536565	4.102883	4.2922993	9.186853	8.254719	6.704404	6.8841763	4.859478	15.09063	10.043117	7.3879366	8.144191	4.780496	4.593916	4.0315104	2.5225854	6.335151	10.050085	5.260785	5.483343
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__34357bp__000237||full	0.17583698	0	0	0.4301246	0	0.33917135	0.2597423	0	0	0.21925157	0.04283638	0	0	0.062871665	0.5938554	2.936486	3.023198	0.106658414	3.187769	0.1053783	0	0.051920492	0.6889906	1.2984055	0.18935528	1.7624376	0.40832263
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__34171bp__000240||full	0	0	0	2.2243886	0	0.28741232	0.16759397	0	0.1794025	0.4376527	0.4306704	0	0	0	0	0.38486317	0.22555536	0	2.9300988	0	0	0	0	0	0	0.07903828	0
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__33949bp__000244||full	1.2099373	5.049881	5.258702	18.395216	1.7837131	6.715793	5.9448977	3.0374432	2.6542118	3.1095355	1.5521964	1.118905	2.1663268	1.6986427	5.0622816	2.8662152	3.0628886	0.66428727	4.0122814	3.8740368	2.989061	3.4354987	1.3923682	5.426266	2.167743	2.930626	1.6161565
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__33854bp__000246||full	4.9864006	1.9143329	1.4299345	12.055929	1.5820796	6.8157053	4.731948	2.1562374	1.8433262	9.089818	6.212714	2.6143296	2.0431817	0.71244055	2.4253163	5.8713675	5.2412395	1.340888	3.4412107	0.896404	0.60523486	0.47483158	3.9329517	3.274463	1.661316	4.0700173	3.6241143
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__33744bp__000247||full	2.703387	2.0568511	2.0613863	38.947376	2.8647435	7.9702687	5.7088017	3.600798	2.9967399	15.848538	6.977758	2.1996114	3.3817651	3.5801961	2.3455045	3.98914	4.1332655	4.4310994	6.750213	1.9008913	2.443387	3.0403793	1.608852	2.6273263	0.94360816	2.6176913	1.5213826
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__33624bp__000248||full	0	0	0.042176347	4.1223373	0	0.6568394	0.33466148	0	0.1814803	0.5229144	0.43527496	0	0	0	0	0.08693794	0.06773599	0	1.0613687	0	0	0	0.14685686	0	0.069345206	0.14434066	0.052692927
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__33358bp__000254||full	0.35447338	1.5366443	1.7149017	5.342732	0.5431948	2.2856123	2.0019567	0.62470365	0.46834007	2.1346536	1.4856845	0.36829057	0.7521025	1.1479232	1.0219365	0.4703079	0.48863286	1.0746343	1.1336622	0.64160377	0.74588174	0.86749125	0.61833876	1.079874	0.3950615	0.89223313	0.56503403
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__33243bp__000256||full	1.4310019	16.942545	15.382517	10.5928955	6.44964	16.333838	11.142611	6.305916	1.5204552	5.2104745	6.7581515	1.76623	7.9989834	4.1159554	3.952024	3.6122885	5.137143	4.4711437	6.088175	3.545447	4.0275936	4.9790936	8.201221	5.2769814	5.822796	4.933876	5.8223324
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__33060bp__000262||full	14.072243	7.5101914	7.98648	36.050144	10.993248	16.854252	12.890206	12.397772	3.8831563	14.027215	8.373669	11.42355	13.61296	5.4092946	16.608967	20.320671	22.739038	5.2826734	21.037294	12.769737	10.906135	7.8018064	8.592589	16.692286	8.341135	14.064213	11.011584
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__32839bp__000266||full	0.22197504	0.43558902	0.42261535	5.45689	0.36739013	1.1786112	0.7933117	0.58938485	0.51790726	0.83217424	0.47838366	0.17288485	0.47160822	0.2659265	0.6307119	1.0318512	0.9398589	0.21785028	1.9917887	0.27902353	0.22454095	0.27407256	0.3796665	0.8550026	0.40480348	0.65129894	0.30216494
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__32831bp__000267||full	2.0679662	1.3693717	1.5237253	10.580191	0.94239193	5.6812	4.27837	1.1373584	0.65349644	7.9082427	2.584645	1.264083	1.3570861	0.7402966	0.95201296	2.2847397	2.541634	1.1440213	2.5059628	0.6296092	0.61249346	0.87042075	1.4069576	1.0909195	0.56760377	2.0502303	1.3202488
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__32762bp__000270||full	0.7502688	2.1980333	2.094519	9.847704	0.2830312	5.1687036	4.0477724	0.5696763	0.6475651	1.7400783	0.38250569	0.34120598	0.27063704	0.11247002	1.1946695	1.6626801	2.056495	0.11006785	1.9815478	0.5871902	0.25583687	0.25765938	0.29578635	1.2215886	0.2913187	0.65760285	0.2431879
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__32660bp__000276||full	4.3893023	3.3875978	3.4263206	14.498343	3.3096263	6.7801833	5.3080125	3.0260954	0.9544392	7.673658	3.2809112	3.8609252	6.3377256	1.8726921	3.6718538	4.0461526	4.7767277	2.839156	4.019866	2.013143	1.2937818	1.5463711	16.00886	4.9805174	3.863236	9.808306	9.895287
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__32412bp__000280||full	0.5232414	6.226385	7.3893876	9.405713	1.2805499	8.65585	9.093394	1.1323305	0.57477623	1.9938568	1.0000188	0.4964689	0.96015334	0.31505758	1.2733185	0.9149409	0.9193422	0.46784577	1.1654528	1.0137372	0.62564236	0.49645442	0.8848832	1.913999	0.4446239	0.71255	0.63040864
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__32116bp__000293||full	3.897122	1.415862	0.9210561	1.5449238	0.23190124	0.8138482	1.5691675	0.7673245	0.36734453	0.6496394	1.0550964	2.145609	0.7176648	1.9477555	2.264886	1.0056689	0.47466463	1.5714879	0.41847038	2.2185082	2.2421906	1.3712838	1.4942106	0.91428447	0.46401918	2.1717646	0.8252844
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__32020bp__000294||full	0.061071303	0.10275687	0.120560825	76.169	0.034447808	80.21742	0.49496832	0.10138722	0.82987636	47.661682	5.7739296	0	0	0.09884612	0	0.35783038	0.33970487	0	0.93029886	0	0	0	0.31700522	0.052879687	0	0.109201275	0.082434885
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__31994bp__000295||full	0.7436481	0.82071733	0.6862124	1.4697136	0.501156	1.7656636	1.2218136	0.43013427	0.24080074	0.6413553	0.30416352	0.53958577	0.3640203	0.12532522	1.015346	0.79929584	1.2108476	0.10301953	0.79495376	1.0950971	1.2170784	0.47149703	0.1498354	0.7873606	0.2223352	0.27706203	0.11097092
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__31926bp__000297||full	0.22077161	0.4227316	0.43660906	2.7386415	0.52754766	0.7678258	0.6264751	0.43419564	0.155512	0.75849336	0.35447952	0.17556731	0.7502765	0.7135206	0.6308062	0.5909629	0.5703359	0.8037926	2.1742196	0.481293	0.53276205	0.96936333	1.0990224	0.65626067	0.82591814	1.055256	0.6638915
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__31925bp__000298||full	6.9898844	4.2089744	4.5162253	27.826555	4.164624	9.213909	8.340496	4.660905	2.458802	15.772723	6.1902947	4.8582263	6.463242	4.1931996	5.469636	9.086916	7.861789	4.7758675	9.141552	3.574277	3.7861197	2.9854133	7.242629	5.887404	3.4708188	8.298089	5.2985764
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__31798bp__000303||full	0.2844596	0.5656011	0.78354913	1.1606611	0.24927746	0.8284805	1.1670489	0	0.10914997	0.77470136	0.3502852	0.30017692	0.12250094	0	0.23411553	0.55148065	0.50819916	0.059608176	0.45733795	0	0	0	0.3122921	0.2647816	0.12643509	0.44545186	0.16540602
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__31192bp__000318||full	7.6516724	19.755188	20.60651	13.214927	6.8822103	17.83276	14.79191	6.703547	2.8405597	7.4601927	5.1395583	10.965293	7.236212	2.9290273	6.224209	7.3348613	10.282646	3.2796173	7.104242	7.838348	10.70486	6.1044116	3.9340334	6.4277287	3.5548444	4.689901	4.857846
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__31120bp__000319||full	0.63261384	0.55847514	0.76699287	1.3663325	1.3059705	0.5937375	0.5737756	0.75568867	0.12996145	0.34591353	0.1673039	0.3502266	0.84923476	0.35074824	10.960369	0.8482658	0.8455377	0.214566	1.9049001	9.9812155	11.835685	2.2168653	0.5310751	7.9847674	0.55967486	2.6877117	0.7925363
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__30634bp__000333||full	0	0.31259423	0.38359776	5.9398837	0.243159	0.71004415	0.5680414	0.21288629	0.37991422	0.78785515	0.82247764	0	0.20130105	0.22765875	0.5634062	1.3615384	0.91010803	0.209995	2.7941923	0.24174139	0.23534428	0.33038488	0.40812773	0.38738686	0.87305903	0.46774346	0.37959605
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__30627bp__000334||full	0.13114376	0.070789695	0.09481856	1.5067534	0.13945009	0	0.11787065	0.22426786	0.14837281	0.23520577	0.7480824	0.11933624	0.06365195	0	0.6577998	1.5801966	1.5081135	0.12530741	4.270681	0.31330782	0.18435252	0.15268025	0.49284902	1.154256	0.2348118	0.52707297	0.30105415
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__30599bp__000335||full	0.13237092	0.19642486	0.21515217	1.2896167	0.16276179	0.40898368	0.3844605	0.13074884	0.11227579	0.5712386	0.35032436	0.10978281	0.22713248	0.11237732	0.09170713	0.22745696	0.23739047	0.17123488	0.442755	0.04338653	0.059583254	0.09475392	0.16869539	0.08867341	0.05903254	0.18821163	0.10410467
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__30459bp__000338||full	0	0	0	2.1747124	0.5975683	0	0.038493365	0.7492715	1.7217555	0	5.4493923	0	0.21572071	0	0	0	0	0	0.07364858	0	0	0	0	0	0.11880617	0	0
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__30225bp__000344||full	0	0.40562373	0.39146256	2.3346014	0	1.288854	0.97189575	0	0.22273701	0.77939653	0.560724	0	0	0	0	0	0.1312591	0	0.12852326	0	0	0	0	0	0	0	0
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__29347bp__000357||full	0.2976577	0.1362279	0.124512315	22.03374	0.47586423	2.748463	1.3272296	0.80421084	1.0438575	6.5819182	4.3722196	0.151923	0.42697093	0.39543763	0.3349713	3.2320125	2.6065195	0.7060151	4.2778525	0.19101247	0.19972818	0.28964105	0.6981619	0.40271264	0.35034648	0.8426703	0.72444934
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__29346bp__000358||full	1.9327415	4.5171337	5.309851	10.176445	1.0327324	5.621671	5.2865763	1.1582391	0.6276723	5.959348	2.3928318	1.44094	1.6333077	0.9447028	1.3078526	1.8246535	1.8143643	1.1437235	2.1599343	1.1877592	1.4569466	1.1190301	1.4286019	1.3689104	0.614899	1.7615999	1.1513197
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__29172bp__000363||full	0.06569781	0.2514129	0.27480975	2.7306526	0.10079398	0.9085895	0.55949605	0.090920016	0.1541621	0.50516963	0.28130382	0.048632678	0.17857634	0.08049314	0.25554195	0.51586545	0.55248964	0.050716218	1.9239764	0.086962566	0.07656391	0.12617788	0.11767855	0.26538247	0.078860864	0.22460271	0.074164025
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__28365bp__000385||full	0	0.117570095	0.13685882	1.1079555	0.06487003	0.81183624	0.49018806	0	0.11134601	0.433568	0.39101282	0.08561484	0.060401145	0	0.09248173	0.20644815	0.3282696	0	0.23644525	0	0	0	0.24361995	0.109086424	0	0.18227059	0
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__28162bp__000388||full	0.15602553	0	0	2.9604414	0.7326147	0	0	0.8765377	0	0	0.06651755	0.14652751	0.8424053	0	0	0.18491594	0.2362045	0	0.52026826	0	0	0	0	0	0	0	0
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__28138bp__000390||full	12.3008995	9.092478	7.931806	9.436149	0.24413419	21.01981	17.463615	0.117211424	0.45358884	4.3810835	2.5713406	20.744896	0.20766161	0.3169375	4.4116135	29.71688	63.186745	0.48778847	25.876625	3.298634	3.6435988	4.078663	1.8248813	3.6777883	0.5195896	1.0983604	0.42215395
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__27778bp__000403||full	0	0.045219623	0.05236362	1.1203238	0	0	0.13470274	0	0.06251054	0.35862553	0.20361842	0	0	0	0.066870674	0.21547121	0.22662283	0	1.0662047	0.048633073	0	0	0.20026152	0.0817424	0.097059846	0.22425793	0.08944629
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__27761bp__000405||full	0	0	0	1.26575	0	0	0	0	0.05807978	0.048158288	0.057029247	0	0	0.39320195	0.23557769	3.9344275	3.6975453	0.38233754	28.242773	0.26292428	0.40171233	1.0300326	0.07554042	0.20777053	0	0.081076406	0
2019-Apr-viral-fraction__viral-spades-short__as-yet-unknown__27659bp__000409||full	0.25769806	0.39612776	0.47128096	9.197691	0.23643605	1.3607888	1.2478216	0.31374174	0.44439203	1.1755569	0.23843032	0.18539026	0.36214006	0.3898523	0.9976895	2.4322524	2.0144491	0.6287023	6.918904	0.5661668	0.35100254	0.5187316	0.51105016	1.2471975	0.43641987	1.2334838	0.4295131
